,Distance,Force,Potential,Intensity
5290,5291,3.214896429789645e-21,0.01701001701001701,3.2148964297896448e-06
5291,5292,3.2136815421557893e-21,0.017006802721088437,3.213681542155789e-06
5292,5293,3.212467343038578e-21,0.017003589646703194,3.212467343038578e-06
5293,5294,3.2112538319178366e-21,0.017000377786173027,3.2112538319178364e-06
5294,5295,3.210041008273881e-21,0.0169971671388102,3.2100410082738808e-06
5295,5296,3.208828871587518e-21,0.016993957703927493,3.2088288715875176e-06
5296,5297,3.207617421340044e-21,0.01699074948083821,3.2076174213400435e-06
5297,5298,3.206406657013245e-21,0.01698754246885617,3.206406657013245e-06
5298,5299,3.2051965780893975e-21,0.016984336667295718,3.2051965780893975e-06
5299,5300,3.203987184051264e-21,0.016981132075471698,3.203987184051264e-06
5300,5301,3.2027784743820964e-21,0.01697792869269949,3.202778474382096e-06
5301,5302,3.2015704485656327e-21,0.016974726518294982,3.2015704485656324e-06
5302,5303,3.2003631060860986e-21,0.01697152555157458,3.2003631060860985e-06
5303,5304,3.199156446428206e-21,0.016968325791855202,3.1991564464282056e-06
5304,5305,3.1979504690771517e-21,0.016965127238454288,3.1979504690771515e-06
5305,5306,3.196745173518618e-21,0.016961929890689786,3.1967451735186176e-06
5306,5307,3.1955405592387715e-21,0.016958733747880157,3.195540559238771e-06
5307,5308,3.194336625724263e-21,0.016955538809344386,3.1943366257242626e-06
5308,5309,3.1931333724622264e-21,0.016952345074401957,3.193133372462226e-06
5309,5310,3.191930798940279e-21,0.01694915254237288,3.191930798940279e-06
5310,5311,3.1907289046465206e-21,0.01694596121257767,3.1907289046465204e-06
5311,5312,3.1895276890695314e-21,0.01694277108433735,3.1895276890695313e-06
5312,5313,3.1883271516983743e-21,0.01693958215697346,3.188327151698374e-06
5313,5314,3.187127292022592e-21,0.016936394429808054,3.187127292022592e-06
5314,5315,3.1859281095322085e-21,0.016933207902163686,3.1859281095322082e-06
5315,5316,3.184729603717726e-21,0.016930022573363433,3.184729603717726e-06
5316,5317,3.183531774070127e-21,0.016926838442730862,3.1835317740701267e-06
5317,5318,3.182334620080871e-21,0.01692365550959007,3.1823346200808707e-06
5318,5319,3.1811381412418975e-21,0.01692047377326565,3.181138141241897e-06
5319,5320,3.179942337045622e-21,0.016917293233082706,3.1799423370456216e-06
5320,5321,3.178747206984937e-21,0.016914113888366847,3.1787472069849368e-06
5321,5322,3.1775527505532122e-21,0.016910935738444193,3.177552750553212e-06
5322,5323,3.1763589672442924e-21,0.016907758782641367,3.1763589672442925e-06
5323,5324,3.1751658565524983e-21,0.0169045830202855,3.175165856552498e-06
5324,5325,3.1739734179726247e-21,0.016901408450704224,3.1739734179726247e-06
5325,5326,3.1727816509999414e-21,0.016898235073225687,3.172781650999941e-06
5326,5327,3.1715905551301906e-21,0.016895062887178524,3.1715905551301906e-06
5327,5328,3.1704001298595897e-21,0.016891891891891893,3.1704001298595895e-06
5328,5329,3.1692103746848267e-21,0.01688872208669544,3.1692103746848264e-06
5329,5330,3.168021289103063e-21,0.016885553470919325,3.1680212891030628e-06
5330,5331,3.166832872611931e-21,0.016882386043894203,3.166832872611931e-06
5331,5332,3.1656451247095348e-21,0.01687921980495124,3.1656451247095345e-06
5332,5333,3.1644580448944477e-21,0.01687605475342209,3.1644580448944475e-06
5333,5334,3.1632716326657146e-21,0.01687289088863892,3.1632716326657144e-06
5334,5335,3.1620858875228486e-21,0.016869728209934397,3.1620858875228484e-06
5335,5336,3.1609008089658323e-21,0.01686656671664168,3.160900808965832e-06
5336,5337,3.1597163964951163e-21,0.016863406408094434,3.1597163964951164e-06
5337,5338,3.15853264961162e-21,0.016860247283626825,3.1585326496116197e-06
5338,5339,3.157349567816729e-21,0.016857089342573517,3.157349567816729e-06
5339,5340,3.1561671506122968e-21,0.016853932584269662,3.1561671506122964e-06
5340,5341,3.154985397500642e-21,0.016850777008050925,3.1549853975006415e-06
5341,5342,3.1538043079845497e-21,0.01684762261325346,3.1538043079845494e-06
5342,5343,3.1526238815672705e-21,0.016844469399213923,3.15262388156727e-06
5343,5344,3.1514441177525192e-21,0.016841317365269462,3.1514441177525187e-06
5344,5345,3.150265016044475e-21,0.01683816651075772,3.1502650160444746e-06
5345,5346,3.149086575947781e-21,0.016835016835016835,3.1490865759477805e-06
5346,5347,3.1479087969675427e-21,0.01683186833738545,3.1479087969675426e-06
5347,5348,3.1467316786093294e-21,0.016828721017202692,3.146731678609329e-06
5348,5349,3.145555220379172e-21,0.01682557487380819,3.1455552203791715e-06
5349,5350,3.144379421783562e-21,0.016822429906542057,3.144379421783562e-06
5350,5351,3.143204282329454e-21,0.016819286114744907,3.1432042823294538e-06
5351,5352,3.1420298015242618e-21,0.016816143497757848,3.1420298015242615e-06
5352,5353,3.1408559788758593e-21,0.016813002054922473,3.1408559788758592e-06
5353,5354,3.1396828138925803e-21,0.016809861785580874,3.13968281389258e-06
5354,5355,3.138510306083218e-21,0.01680672268907563,3.1385103060832176e-06
5355,5356,3.137338454957023e-21,0.016803584764749812,3.1373384549570227e-06
5356,5357,3.136167260023705e-21,0.016800448011946984,3.1361672600237046e-06
5357,5358,3.1349967207934304e-21,0.0167973124300112,3.13499672079343e-06
5358,5359,3.1338268367768233e-21,0.016794178018286993,3.1338268367768227e-06
5359,5360,3.1326576074849633e-21,0.016791044776119403,3.1326576074849634e-06
5360,5361,3.1314890324293874e-21,0.016787912702853944,3.1314890324293873e-06
5361,5362,3.130321111122087e-21,0.01678478179783663,3.1303211111220866e-06
5362,5363,3.129153843075508e-21,0.016781652060413946,3.1291538430755075e-06
5363,5364,3.1279872278025518e-21,0.016778523489932886,3.1279872278025513e-06
5364,5365,3.126821264816573e-21,0.016775396085740912,3.1268212648165727e-06
5365,5366,3.1256559536313802e-21,0.016772269847185987,3.1256559536313802e-06
5366,5367,3.124491293761235e-21,0.016769144773616546,3.1244912937612344e-06
5367,5368,3.12332728472085e-21,0.01676602086438152,3.1233272847208497e-06
5368,5369,3.1221639260253908e-21,0.016762898118830322,3.122163926025391e-06
5369,5370,3.121001217190475e-21,0.01675977653631285,3.1210012171904748e-06
5370,5371,3.1198391577321697e-21,0.01675665611617948,3.1198391577321696e-06
5371,5372,3.1186777471669932e-21,0.01675353685778109,3.118677747166993e-06
5372,5373,3.117516985011914e-21,0.01675041876046901,3.1175169850119134e-06
5373,5374,3.1163568707843484e-21,0.016747301823595087,3.1163568707843482e-06
5374,5375,3.1151974040021638e-21,0.01674418604651163,3.1151974040021635e-06
5375,5376,3.1140385841836736e-21,0.016741071428571428,3.1140385841836735e-06
5376,5377,3.1128804108476415e-21,0.016737957969127765,3.1128804108476413e-06
5377,5378,3.1117228835132763e-21,0.0167348456675344,3.111722883513276e-06
5378,5379,3.1105660017002357e-21,0.016731734523145567,3.1105660017002355e-06
5379,5380,3.109409764928622e-21,0.016728624535315983,3.109409764928622e-06
5380,5381,3.1082541727189845e-21,0.016725515703400855,3.108254172718984e-06
5381,5382,3.107099224592318e-21,0.016722408026755852,3.1070992245923174e-06
5382,5383,3.1059449200700607e-21,0.016719301504737136,3.1059449200700603e-06
5383,5384,3.104791258674097e-21,0.016716196136701337,3.104791258674097e-06
5384,5385,3.1036382399267543e-21,0.016713091922005572,3.103638239926754e-06
5385,5386,3.1024858633508036e-21,0.01670998886000743,3.1024858633508034e-06
5386,5387,3.1013341284694584e-21,0.016706886950064972,3.1013341284694583e-06
5387,5388,3.100183034806375e-21,0.01670378619153675,3.100183034806375e-06
5388,5389,3.099032581885652e-21,0.01670068658378178,3.099032581885652e-06
5389,5390,3.0978827692318285e-21,0.016697588126159554,3.0978827692318283e-06
5390,5391,3.096733596369885e-21,0.01669449081803005,3.096733596369885e-06
5391,5392,3.095585062825243e-21,0.01669139465875371,3.095585062825243e-06
5392,5393,3.0944371681237628e-21,0.016688299647691453,3.0944371681237626e-06
5393,5394,3.093289911791745e-21,0.01668520578420467,3.093289911791745e-06
5394,5395,3.0921432933559292e-21,0.016682113067655237,3.092143293355929e-06
5395,5396,3.0909973123434928e-21,0.016679021497405487,3.0909973123434923e-06
5396,5397,3.0898519682820517e-21,0.016675931072818232,3.0898519682820515e-06
5397,5398,3.08870726069966e-21,0.016672841793256763,3.0887072606996596e-06
5398,5399,3.0875631891248067e-21,0.016669753658084832,3.0875631891248066e-06
5399,5400,3.08641975308642e-21,0.016666666666666666,3.0864197530864196e-06
5400,5401,3.0852769521138623e-21,0.01666358081836697,3.085276952113862e-06
5401,5402,3.0841347857369323e-21,0.016660496112550906,3.084134785736932e-06
5402,5403,3.0829932534858635e-21,0.01665741254858412,3.0829932534858635e-06
5403,5404,3.0818523548913245e-21,0.016654330125832718,3.081852354891324e-06
5404,5405,3.0807120894844174e-21,0.016651248843663275,3.080712089484417e-06
5405,5406,3.0795724567966782e-21,0.016648168701442843,3.079572456796678e-06
5406,5407,3.0784334563600763e-21,0.01664508969853893,3.078433456360076e-06
5407,5408,3.077295087707013e-21,0.01664201183431953,3.077295087707013e-06
5408,5409,3.0761573503703236e-21,0.016638935108153077,3.076157350370323e-06
5409,5410,3.0750202438832725e-21,0.0166358595194085,3.075020243883272e-06
5410,5411,3.0738837677795575e-21,0.016632785067455184,3.073883767779557e-06
5411,5412,3.072747921593306e-21,0.01662971175166297,3.072747921593306e-06
5412,5413,3.0716127048590764e-21,0.01662663957140218,3.0716127048590764e-06
5413,5414,3.0704781171118567e-21,0.016623568526043592,3.0704781171118564e-06
5414,5415,3.0693441578870636e-21,0.01662049861495845,3.0693441578870633e-06
5415,5416,3.0682108267205436e-21,0.016617429837518464,3.0682108267205436e-06
5416,5417,3.0670781231485714e-21,0.01661436219309581,3.067078123148571e-06
5417,5418,3.065946046707849e-21,0.016611295681063124,3.0659460467078486e-06
5418,5419,3.0648145969355057e-21,0.016608230300793503,3.0648145969355054e-06
5419,5420,3.063683773369099e-21,0.016605166051660517,3.063683773369099e-06
5420,5421,3.0625535755466124e-21,0.016602102933038185,3.0625535755466123e-06
5421,5422,3.0614240030064547e-21,0.016599040944300997,3.0614240030064544e-06
5422,5423,3.060295055287461e-21,0.016595980084823898,3.0602950552874607e-06
5423,5424,3.0591667319288904e-21,0.016592920353982302,3.05916673192889e-06
5424,5425,3.0580390324704285e-21,0.016589861751152075,3.0580390324704285e-06
5425,5426,3.0569119564521836e-21,0.016586804275709546,3.056911956452183e-06
5426,5427,3.0557855034146877e-21,0.01658374792703151,3.0557855034146875e-06
5427,5428,3.0546596728988966e-21,0.01658069270449521,3.0546596728988963e-06
5428,5429,3.0535344644461888e-21,0.016577638607478358,3.0535344644461883e-06
5429,5430,3.052409877598364e-21,0.016574585635359115,3.052409877598364e-06
5430,5431,3.0512859118976453e-21,0.01657153378751611,3.0512859118976454e-06
5431,5432,3.0501625668866762e-21,0.016568483063328424,3.050162566886676e-06
5432,5433,3.0490398421085212e-21,0.016565433462175594,3.049039842108521e-06
5433,5434,3.0479177371066647e-21,0.016562384983437616,3.0479177371066647e-06
5434,5435,3.046796251425012e-21,0.01655933762649494,3.046796251425012e-06
5435,5436,3.0456753846078878e-21,0.016556291390728478,3.0456753846078876e-06
5436,5437,3.044555136200035e-21,0.016553246275519587,3.0445551362000344e-06
5437,5438,3.043435505746615e-21,0.01655020228025009,3.043435505746615e-06
5438,5439,3.042316492793209e-21,0.01654715940430226,3.0423164927932084e-06
5439,5440,3.0411980968858133e-21,0.016544117647058824,3.041198096885813e-06
5440,5441,3.0400803175708436e-21,0.016541077007902957,3.0400803175708434e-06
5441,5442,3.038963154395131e-21,0.016538037486218304,3.0389631543951307e-06
5442,5443,3.0378466069059236e-21,0.01653499908138894,3.037846606905923e-06
5443,5444,3.036730674650884e-21,0.01653196179279941,3.036730674650884e-06
5444,5445,3.035615357178092e-21,0.01652892561983471,3.035615357178092e-06
5445,5446,3.0345006540360413e-21,0.01652589056188028,3.0345006540360408e-06
5446,5447,3.0333865647736393e-21,0.01652285661832201,3.0333865647736392e-06
5447,5448,3.0322730889402087e-21,0.016519823788546256,3.0322730889402082e-06
5448,5449,3.031160226085485e-21,0.016516792071939807,3.0311602260854845e-06
5449,5450,3.0300479757596166e-21,0.01651376146788991,3.030047975759616e-06
5450,5451,3.0289363375131648e-21,0.01651073197578426,3.0289363375131647e-06
5451,5452,3.0278253108971034e-21,0.016507703595011004,3.027825310897103e-06
5452,5453,3.0267148954628167e-21,0.01650467632495874,3.0267148954628164e-06
5453,5454,3.0256050907621018e-21,0.0165016501650165,3.0256050907621017e-06
5454,5455,3.024495896347165e-21,0.016498625114573784,3.024495896347165e-06
5455,5456,3.023387311770625e-21,0.016495601173020527,3.0233873117706246e-06
5456,5457,3.0222793365855076e-21,0.016492578339747113,3.0222793365855076e-06
5457,5458,3.0211719703452504e-21,0.016489556614144377,3.02117197034525e-06
5458,5459,3.020065212603699e-21,0.01648653599560359,3.0200652126036987e-06
5459,5460,3.018959062915107e-21,0.016483516483516484,3.018959062915107e-06
5460,5461,3.0178535208341375e-21,0.016480498077275224,3.017853520834137e-06
5461,5462,3.0167485859158602e-21,0.016477480776272427,3.01674858591586e-06
5462,5463,3.015644257715752e-21,0.016474464579901153,3.015644257715752e-06
5463,5464,3.0145405357896975e-21,0.016471449487554905,3.014540535789697e-06
5464,5465,3.0134374196939857e-21,0.01646843549862763,3.0134374196939852e-06
5465,5466,3.0123349089853133e-21,0.01646542261251372,3.012334908985313e-06
5466,5467,3.0112330032207815e-21,0.016462410828608012,3.0112330032207813e-06
5467,5468,3.010131701957897e-21,0.01645940014630578,3.0101317019578967e-06
5468,5469,3.0090310047545702e-21,0.016456390565002744,3.0090310047545697e-06
5469,5470,3.007930911169116e-21,0.016453382084095063,3.007930911169116e-06
5470,5471,3.0068314207602536e-21,0.016450374702979345,3.0068314207602534e-06
5471,5472,3.005732533087104e-21,0.01644736842105263,3.005732533087104e-06
5472,5473,3.004634247709192e-21,0.016444363237712405,3.0046342477091917e-06
5473,5474,3.003536564186444e-21,0.016441359152356595,3.003536564186444e-06
5474,5475,3.0024394820791896e-21,0.01643835616438356,3.0024394820791892e-06
5475,5476,3.0013430009481577e-21,0.01643535427319211,3.0013430009481578e-06
5476,5477,3.0002471203544802e-21,0.016432353478181488,3.00024712035448e-06
5477,5478,2.999151839859688e-21,0.01642935377875137,2.9991518398596875e-06
5478,5479,2.9980571590257128e-21,0.01642635517430188,2.998057159025713e-06
5479,5480,2.9969630774148867e-21,0.016423357664233577,2.996963077414886e-06
5480,5481,2.995869594589939e-21,0.016420361247947456,2.995869594589939e-06
5481,5482,2.9947767101140002e-21,0.016417365924844947,2.9947767101139997e-06
5482,5483,2.993684423550597e-21,0.016414371694327922,2.993684423550597e-06
5483,5484,2.9925927344636557e-21,0.016411378555798686,2.9925927344636557e-06
5484,5485,2.991501642417499e-21,0.016408386508659983,2.991501642417499e-06
5485,5486,2.9904111469768475e-21,0.016405395552314985,2.9904111469768473e-06
5486,5487,2.989321247706817e-21,0.016402405686167305,2.989321247706817e-06
5487,5488,2.9882319441729215e-21,0.01639941690962099,2.9882319441729212e-06
5488,5489,2.987143235941069e-21,0.016396429222080525,2.9871432359410684e-06
5489,5490,2.986055122577563e-21,0.01639344262295082,2.9860551225775627e-06
5490,5491,2.984967603649103e-21,0.016390457111637224,2.984967603649103e-06
5491,5492,2.9838806787227828e-21,0.01638747268754552,2.9838806787227825e-06
5492,5493,2.9827943473660885e-21,0.016384489350081924,2.982794347366088e-06
5493,5494,2.9817086091469015e-21,0.016381507098653075,2.9817086091469013e-06
5494,5495,2.980623463633496e-21,0.01637852593266606,2.980623463633496e-06
5495,5496,2.979538910394539e-21,0.016375545851528384,2.9795389103945386e-06
5496,5497,2.9784549489990887e-21,0.01637256685464799,2.9784549489990885e-06
5497,5498,2.977371579016597e-21,0.016369588941433248,2.9773715790165968e-06
5498,5499,2.9762888000169054e-21,0.016366612111292964,2.9762888000169053e-06
5499,5500,2.975206611570248e-21,0.016363636363636365,2.975206611570248e-06
5500,5501,2.974125013247249e-21,0.016360661697873115,2.9741250132472485e-06
5501,5502,2.9730440046189214e-21,0.016357688113413305,2.973044004618921e-06
5502,5503,2.97196358525667e-21,0.016354715609667454,2.9719635852566696e-06
5503,5504,2.9708837547322878e-21,0.016351744186046513,2.970883754732288e-06
5504,5505,2.969804512617957e-21,0.01634877384196185,2.969804512617957e-06
5505,5506,2.9687258584862482e-21,0.01634580457682528,2.968725858486248e-06
5506,5507,2.9676477919101197e-21,0.016342836390049027,2.9676477919101195e-06
5507,5508,2.9665703124629183e-21,0.016339869281045753,2.966570312462918e-06
5508,5509,2.9654934197183766e-21,0.016336903249228533,2.9654934197183765e-06
5509,5510,2.9644171132506154e-21,0.016333938294010888,2.964417113250615e-06
5510,5511,2.9633413926341412e-21,0.01633097441480675,2.963341392634141e-06
5511,5512,2.9622662574438463e-21,0.01632801161103048,2.962266257443846e-06
5512,5513,2.9611917072550087e-21,0.016325049882096862,2.9611917072550084e-06
5513,5514,2.9601177416432917e-21,0.01632208922742111,2.9601177416432916e-06
5514,5515,2.9590443601847433e-21,0.016319129646418858,2.959044360184743e-06
5515,5516,2.957971562455795e-21,0.016316171138506162,2.9579715624557946e-06
5516,5517,2.956899348033263e-21,0.01631321370309951,2.9568993480332628e-06
5517,5518,2.9558277164943467e-21,0.016310257339615802,2.955827716494346e-06
5518,5519,2.954756667416628e-21,0.01630730204747237,2.9547566674166277e-06
5519,5520,2.953686200378072e-21,0.016304347826086956,2.953686200378072e-06
5520,5521,2.952616314957026e-21,0.01630139467487774,2.9526163149570257e-06
5521,5522,2.9515470107322186e-21,0.01629844259326331,2.9515470107322186e-06
5522,5523,2.95047828728276e-21,0.016295491580662683,2.95047828728276e-06
5523,5524,2.949410144188142e-21,0.016292541636495295,2.9494101441881413e-06
5524,5525,2.948342581028235e-21,0.016289592760180997,2.9483425810282346e-06
5525,5526,2.947275597383291e-21,0.016286644951140065,2.947275597383291e-06
5526,5527,2.946209192833942e-21,0.016283698208793197,2.9462091928339418e-06
5527,5528,2.9451433669611986e-21,0.016280752532561504,2.9451433669611985e-06
5528,5529,2.9440781193464503e-21,0.016277807921866522,2.94407811934645e-06
5529,5530,2.9430134495714646e-21,0.0162748643761302,2.9430134495714643e-06
5530,5531,2.9419493572183884e-21,0.016271921894774905,2.9419493572183883e-06
5531,5532,2.940885841869745e-21,0.016268980477223426,2.9408858418697447e-06
5532,5533,2.939822903108435e-21,0.01626604012289897,2.939822903108435e-06
5533,5534,2.9387605405177365e-21,0.016263100831225154,2.9387605405177363e-06
5534,5535,2.937698753681304e-21,0.016260162601626018,2.9376987536813036e-06
5535,5536,2.936637542183167e-21,0.01625722543352601,2.9366375421831666e-06
5536,5537,2.9355769056077318e-21,0.016254289326350008,2.9355769056077316e-06
5537,5538,2.9345168435397786e-21,0.016251354279523293,2.9345168435397783e-06
5538,5539,2.933457355564464e-21,0.016248420292471564,2.933457355564464e-06
5539,5540,2.9323984412673177e-21,0.016245487364620937,2.9323984412673175e-06
5540,5541,2.9313401002342436e-21,0.016242555495397944,2.9313401002342436e-06
5541,5542,2.9302823320515194e-21,0.01623962468422952,2.9302823320515195e-06
5542,5543,2.9292251363057962e-21,0.016236694930543027,2.929225136305796e-06
5543,5544,2.9281685125840974e-21,0.016233766233766232,2.928168512584097e-06
5544,5545,2.9271124604738185e-21,0.016230838593327322,2.927112460473818e-06
5545,5546,2.9260569795627276e-21,0.016227912008654886,2.9260569795627273e-06
5546,5547,2.9250020694389644e-21,0.016224986479177934,2.925002069438964e-06
5547,5548,2.9239477296910392e-21,0.016222062004325882,2.9239477296910386e-06
5548,5549,2.922893959907833e-21,0.016219138583528563,2.9228939599078328e-06
5549,5550,2.9218407596785977e-21,0.016216216216216217,2.9218407596785973e-06
5550,5551,2.9207881285929552e-21,0.016213294901819494,2.9207881285929546e-06
5551,5552,2.919736066240896e-21,0.016210374639769452,2.9197360662408957e-06
5552,5553,2.9186845722127807e-21,0.01620745542949757,2.9186845722127802e-06
5553,5554,2.917633646099338e-21,0.01620453727043572,2.9176336460993376e-06
5554,5555,2.9165832874916658e-21,0.016201620162016202,2.9165832874916656e-06
5555,5556,2.915533495981229e-21,0.016198704103671708,2.9155334959812287e-06
5556,5557,2.9144842711598604e-21,0.016195789094835343,2.91448427115986e-06
5557,5558,2.9134356126197603e-21,0.016192875134940627,2.91343561261976e-06
5558,5559,2.912387519953495e-21,0.016189962223421478,2.912387519953495e-06
5559,5560,2.9113399927539986e-21,0.01618705035971223,2.9113399927539984e-06
5560,5561,2.910293030614569e-21,0.016184139543247617,2.910293030614569e-06
5561,5562,2.9092466331288716e-21,0.016181229773462782,2.9092466331288715e-06
5562,5563,2.9082007998909363e-21,0.016178321049793276,2.908200799890936e-06
5563,5564,2.9071555304951574e-21,0.016175413371675055,2.907155530495157e-06
5564,5565,2.906110824536294e-21,0.016172506738544475,2.9061108245362937e-06
5565,5566,2.905066681609469e-21,0.016169601149838304,2.905066681609469e-06
5566,5567,2.9040231013101696e-21,0.016166696604993713,2.9040231013101694e-06
5567,5568,2.9029800832342452e-21,0.016163793103448277,2.902980083234245e-06
5568,5569,2.9019376269779084e-21,0.01616089064463997,2.9019376269779085e-06
5569,5570,2.900895732137735e-21,0.01615798922800718,2.9008957321377346e-06
5570,5571,2.899854398310661e-21,0.01615508885298869,2.8998543983106607e-06
5571,5572,2.8988136250939864e-21,0.01615218951902369,2.898813625093986e-06
5572,5573,2.8977734120853704e-21,0.016149291225551768,2.89777341208537e-06
5573,5574,2.8967337588828342e-21,0.016146393972012917,2.896733758882834e-06
5574,5575,2.89569466508476e-21,0.016143497757847534,2.8956946650847593e-06
5575,5576,2.894656130289888e-21,0.016140602582496413,2.8946561302898876e-06
5576,5577,2.89361815409732e-21,0.01613770844540075,2.89361815409732e-06
5577,5578,2.8925807361065172e-21,0.01613481534600215,2.892580736106517e-06
5578,5579,2.8915438759172984e-21,0.016131923283742605,2.891543875917298e-06
5579,5580,2.890507573129842e-21,0.016129032258064516,2.8905075731298416e-06
5580,5581,2.8894718273446838e-21,0.01612614226841068,2.8894718273446835e-06
5581,5582,2.8884366381627185e-21,0.016123253314224293,2.8884366381627183e-06
5582,5583,2.887402005185197e-21,0.016120365394948953,2.8874020051851966e-06
5583,5584,2.8863679280137276e-21,0.016117478510028652,2.886367928013727e-06
5584,5585,2.885334406250276e-21,0.01611459265890779,2.8853344062502756e-06
5585,5586,2.8843014394971628e-21,0.01611170784103115,2.8843014394971625e-06
5586,5587,2.8832690273570655e-21,0.016108824055843924,2.883269027357065e-06
5587,5588,2.882237169433017e-21,0.016105941302791697,2.8822371694330165e-06
5588,5589,2.8812058653284042e-21,0.01610305958132045,2.881205865328404e-06
5589,5590,2.880175114646971e-21,0.016100178890876567,2.8801751146469707e-06
5590,5591,2.8791449169928128e-21,0.016097299230906813,2.8791449169928124e-06
5591,5592,2.878115271970381e-21,0.016094420600858368,2.878115271970381e-06
5592,5593,2.87708617918448e-21,0.016091543000178794,2.87708617918448e-06
5593,5594,2.8760576382402672e-21,0.016088666428316054,2.876057638240267e-06
5594,5595,2.8750296487432527e-21,0.0160857908847185,2.8750296487432528e-06
5595,5596,2.8740022102993e-21,0.016082916368834882,2.8740022102993e-06
5596,5597,2.8729753225146237e-21,0.016080042880114345,2.8729753225146232e-06
5597,5598,2.87194898499579e-21,0.01607717041800643,2.8719489849957895e-06
5598,5599,2.870923197349717e-21,0.016074298981961065,2.8709231973497167e-06
5599,5600,2.8698979591836738e-21,0.01607142857142857,2.8698979591836733e-06
5600,5601,2.8688732701052793e-21,0.016068559185859668,2.868873270105279e-06
5601,5602,2.8678491297225035e-21,0.01606569082470546,2.867849129722503e-06
5602,5603,2.8668255376436652e-21,0.016062823487417454,2.866825537643665e-06
5603,5604,2.8658024934774336e-21,0.016059957173447537,2.8658024934774337e-06
5604,5605,2.8647799968328268e-21,0.016057091882247992,2.8647799968328265e-06
5605,5606,2.863758047319211e-21,0.016054227613271493,2.8637580473192107e-06
5606,5607,2.8627366445463008e-21,0.016051364365971106,2.8627366445463008e-06
5607,5608,2.8617157881241595e-21,0.016048502139800285,2.861715788124159e-06
5608,5609,2.8606954776631974e-21,0.016045640934212874,2.860695477663197e-06
5609,5610,2.8596757127741717e-21,0.016042780748663103,2.8596757127741715e-06
5610,5611,2.858656493068187e-21,0.016039921582605598,2.858656493068187e-06
5611,5612,2.8576378181566942e-21,0.016037063435495366,2.857637818156694e-06
5612,5613,2.8566196876514904e-21,0.016034206306787813,2.85661968765149e-06
5613,5614,2.855602101164718e-21,0.016031350195938723,2.8556021011647175e-06
5614,5615,2.8545850583088647e-21,0.016028495102404273,2.8545850583088646e-06
5615,5616,2.8535685586967642e-21,0.016025641025641024,2.853568558696764e-06
5616,5617,2.8525526019415933e-21,0.01602278796510593,2.852552601941593e-06
5617,5618,2.8515371876568742e-21,0.016019935920256318,2.851537187656874e-06
5618,5619,2.8505223154564728e-21,0.01601708489054992,2.8505223154564726e-06
5619,5620,2.849507984954598e-21,0.01601423487544484,2.849507984954598e-06
5620,5621,2.848494195765802e-21,0.016011385874399573,2.848494195765802e-06
5621,5622,2.8474809475049805e-21,0.016008537886873,2.84748094750498e-06
5622,5623,2.8464682397873703e-21,0.016005690912324382,2.84646823978737e-06
5623,5624,2.8454560722285513e-21,0.016002844950213372,2.845456072228551e-06
5624,5625,2.8444444444444445e-21,0.016,2.8444444444444446e-06
5625,5626,2.843433356051313e-21,0.015997156061144685,2.843433356051313e-06
5626,5627,2.8424228066657596e-21,0.01599431313310823,2.8424228066657595e-06
5627,5628,2.841412795904729e-21,0.015991471215351813,2.8414127959047285e-06
5628,5629,2.8404033233855046e-21,0.015988630307337003,2.8404033233855044e-06
5629,5630,2.8393943887257116e-21,0.015985790408525755,2.8393943887257114e-06
5630,5631,2.838385991543313e-21,0.015982951518380393,2.8383859915433127e-06
5631,5632,2.8373781314566117e-21,0.015980113636363636,2.8373781314566114e-06
5632,5633,2.8363708080842497e-21,0.015977276761938577,2.8363708080842493e-06
5633,5634,2.8353640210452062e-21,0.01597444089456869,2.835364021045206e-06
5634,5635,2.8343577699587997e-21,0.015971606033717833,2.8343577699587993e-06
5635,5636,2.8333520544446858e-21,0.01596877217885025,2.8333520544446857e-06
5636,5637,2.8323468741228577e-21,0.015965939329430547,2.8323468741228574e-06
5637,5638,2.8313422286136454e-21,0.01596310748492373,2.831342228613645e-06
5638,5639,2.8303381175377157e-21,0.015960276644795178,2.830338117537715e-06
5639,5640,2.8293345405160707e-21,0.015957446808510637,2.8293345405160706e-06
5640,5641,2.8283314971700504e-21,0.015954617975536253,2.8283314971700502e-06
5641,5642,2.8273289871213283e-21,0.015951790145338533,2.827328987121328e-06
5642,5643,2.8263270099919142e-21,0.01594896331738437,2.8263270099919137e-06
5643,5644,2.8253255654041522e-21,0.015946137491141033,2.825325565404152e-06
5644,5645,2.824324652980722e-21,0.015943312666076175,2.8243246529807217e-06
5645,5646,2.8233242723446356e-21,0.015940488841657812,2.8233242723446354e-06
5646,5647,2.82232442311924e-21,0.015937666017354347,2.82232442311924e-06
5647,5648,2.8213251049282156e-21,0.01593484419263456,2.8213251049282155e-06
5648,5649,2.8203263173955756e-21,0.015932023366967606,2.8203263173955754e-06
5649,5650,2.8193280601456653e-21,0.01592920353982301,2.819328060145665e-06
5650,5651,2.818330332803164e-21,0.015926384710670677,2.8183303328031635e-06
5651,5652,2.8173331349930807e-21,0.01592356687898089,2.8173331349930807e-06
5652,5653,2.8163364663407584e-21,0.015920750044224306,2.816336466340758e-06
5653,5654,2.8153403264718696e-21,0.01591793420587195,2.8153403264718693e-06
5654,5655,2.8143447150124187e-21,0.015915119363395226,2.8143447150124183e-06
5655,5656,2.81334963158874e-21,0.015912305516265914,2.81334963158874e-06
